"id";"gameRank";"gameName";"notaRank";"notaMedia";"qtNotas";"url"
"1";"1º";"Brass: Birmingham";9.04;9.16;1019;"https://ludopedia.com.br/jogo/brass-birmingham"
"2";"2º";"Projeto Gaia";9.02;9.11;1207;"https://ludopedia.com.br/jogo/gaia-project"
"3";"3º";"Terraforming Mars";9.0;9.04;2946;"https://ludopedia.com.br/jogo/terraforming-mars"
"4";"4º";"Gloomhaven";8.99;9.1;1002;"https://ludopedia.com.br/jogo/gloomhaven"
"5";"5º";"Terra Mystica";8.99;9.03;2492;"https://ludopedia.com.br/jogo/terra-mystica"
"6";"6º";"Brass: Lancashire";8.96;9.14;599;"https://ludopedia.com.br/jogo/brass-lancashire"
"7";"7º";"Gloomhaven: Presas do Leão";8.94;9.25;355;"https://ludopedia.com.br/jogo/gloomhaven-jaws-of-the-lion"
"8";"8º";"Twilight Imperium (4ª Edição)";8.94;9.13;558;"https://ludopedia.com.br/jogo/twilight-imperium-fourth-edition"
"9";"9º";"Great Western Trail: 2ª Edição";8.89;9.16;408;"https://ludopedia.com.br/jogo/great-western-trail-second-edition"
"10";"10º";"Star Wars: Rebellion";8.89;9.02;805;"https://ludopedia.com.br/jogo/star-wars-rebellion"
"11";"11º";"7 Wonders Duel";8.87;8.91;3002;"https://ludopedia.com.br/jogo/7-wonders-duel"
"12";"12º";"Mage Knight: Edição Definitiva";8.87;9.1;462;"https://ludopedia.com.br/jogo/mage-knight-ultimate-edition"
"13";"13º";"Great Western Trail";8.85;8.92;1443;"https://ludopedia.com.br/jogo/great-western-trail"
"14";"14º";"Puerto Rico";8.84;8.87;3272;"https://ludopedia.com.br/jogo/puerto-rico"
"15";"15º";"The Castles of Burgundy";8.84;8.89;1878;"https://ludopedia.com.br/jogo/the-castles-of-burgundy"
"16";"16º";"Clãs da Caledônia";8.82;8.91;1167;"https://ludopedia.com.br/jogo/clans-of-caledonia"
"17";"17º";"O Senhor dos Anéis: Jornadas na Terra Média";8.82;8.93;929;"https://ludopedia.com.br/jogo/the-lord-of-the-rings-journeys-in-middle-earth"
"18";"18º";"Wingspan";8.79;8.85;1865;"https://ludopedia.com.br/jogo/wingspan"
"19";"19º";"Twilight Struggle";8.78;8.87;1164;"https://ludopedia.com.br/jogo/twilight-struggle"
"20";"20º";"Lisboa";8.77;8.91;742;"https://ludopedia.com.br/jogo/lisboa"
"21";"21º";"Um Banquete a Odin";8.77;8.88;869;"https://ludopedia.com.br/jogo/a-feast-for-odin"
"22";"22º";"Duna: Imperium";8.76;8.96;507;"https://ludopedia.com.br/jogo/dune-imperium"
"23";"23º";"Scythe";8.75;8.81;1801;"https://ludopedia.com.br/jogo/scythe"
"24";"24º";"Root";8.74;8.82;1242;"https://ludopedia.com.br/jogo/root"
"25";"25º";"Guerra do Anel (Segunda Edição)";8.74;8.93;542;"https://ludopedia.com.br/jogo/war-of-the-ring-second-edition"
"26";"26º";"Spirit Island";8.73;8.87;699;"https://ludopedia.com.br/jogo/spirit-island"
"27";"27º";"Five Tribes";8.72;8.77;1768;"https://ludopedia.com.br/jogo/five-tribes"
"28";"28º";"Mansions of Madness (2ª Edição)";8.71;8.77;1806;"https://ludopedia.com.br/jogo/mansions-of-madness-second-edition"
"29";"29º";"Through The Ages: Uma Nova História da Civilização";8.7;8.82;811;"https://ludopedia.com.br/jogo/through-the-ages-a-new-story-of-civilization"
"30";"30º";"Pandemic Legacy: 1ª Temporada";8.69;8.84;696;"https://ludopedia.com.br/jogo/pandemic-legacy-season-1"
"31";"31º";"Mage Knight Board Game";8.66;8.83;618;"https://ludopedia.com.br/jogo/mage-knight-board-game"
"32";"32º";"Clash of Cultures: Monumental Edition";8.66;9.04;261;"https://ludopedia.com.br/jogo/clash-of-cultures-monumental-edition"
"33";"33º";"As Ruínas Perdidas de Arnak";8.65;8.79;721;"https://ludopedia.com.br/jogo/lost-ruins-of-arnak"
"34";"34º";"Azul";8.65;8.68;3363;"https://ludopedia.com.br/jogo/azul"
"35";"35º";"Caverna: The Cave Farmers";8.65;8.76;891;"https://ludopedia.com.br/jogo/caverna-the-cave-farmers"
"36";"36º";"Clank!: Uma Aventura de Construção de Baralho";8.64;8.72;1176;"https://ludopedia.com.br/jogo/clank-a-deck-building-adventure"
"37";"37º";"Zombicide: 2ª Edição";8.62;8.95;298;"https://ludopedia.com.br/jogo/zombicide-second-edition"
"38";"38º";"Everdell";8.62;8.72;922;"https://ludopedia.com.br/jogo/everdell"
"39";"39º";"Nemesis";8.61;8.79;545;"https://ludopedia.com.br/jogo/nemesis"
"40";"40º";"Brazil: Imperial";8.61;8.74;745;"https://ludopedia.com.br/jogo/brazil-imperial"
"41";"41º";"Barrage";8.6;8.81;480;"https://ludopedia.com.br/jogo/barrage"
"42";"42º";"Teotihuacan: City of Gods";8.6;8.74;710;"https://ludopedia.com.br/jogo/teotihuacan-city-of-gods"
"43";"43º";"On Mars";8.59;9.03;222;"https://ludopedia.com.br/jogo/on-mars"
"44";"44º";"Trajan";8.59;8.7;901;"https://ludopedia.com.br/jogo/trajan"
"45";"45º";"Anachrony";8.59;8.78;499;"https://ludopedia.com.br/jogo/anachrony"
"46";"46º";"As Viagens de Marco Polo";8.58;8.65;1391;"https://ludopedia.com.br/jogo/the-voyages-of-marco-polo"
"47";"47º";"Agricola (Edição Revisada)";8.58;8.69;911;"https://ludopedia.com.br/jogo/agricola-revised-edition"
"48";"48º";"Concordia";8.58;8.72;679;"https://ludopedia.com.br/jogo/concordia"
"49";"49º";"7 Wonders: Segunda Edição";8.58;8.91;287;"https://ludopedia.com.br/jogo/7-wonders-second-edition"
"50";"50º";"Ticket to Ride: Europa";8.57;8.61;2470;"https://ludopedia.com.br/jogo/ticket-to-ride-europe"
"51";"51º";"Robinson Crusoé: Aventuras na Ilha Amaldiçoada";8.57;8.64;1317;"https://ludopedia.com.br/jogo/robinson-crusoe-adventures-on-the-cursed-island"
"52";"52º";"Viticulture - Edição Essencial";8.56;8.62;1496;"https://ludopedia.com.br/jogo/viticulture-essential-edition"
"53";"53º";"Tiranos da Umbreterna";8.56;8.72;590;"https://ludopedia.com.br/jogo/tyrants-of-the-underdark"
"54";"54º";"Mombasa";8.55;8.69;721;"https://ludopedia.com.br/jogo/mombasa"
"55";"55º";"La Granja";8.55;8.66;895;"https://ludopedia.com.br/jogo/la-granja"
"56";"56º";"Azul: Pavilhão de Verão";8.55;8.72;561;"https://ludopedia.com.br/jogo/azul-summer-pavilion"
"57";"57º";"Tzolk'in: O Calendário Maia";8.54;8.63;1071;"https://ludopedia.com.br/jogo/tzolk-in-the-mayan-calendar"
"58";"58º";"Lords of Waterdeep";8.54;8.61;1352;"https://ludopedia.com.br/jogo/lords-of-waterdeep"
"59";"59º";"Maracaibo";8.53;8.73;484;"https://ludopedia.com.br/jogo/maracaibo"
"60";"60º";"Ultimate Railroads";8.53;9.17;149;"https://ludopedia.com.br/jogo/ultimate-railroads"
"61";"61º";"Tainted Grail: A Queda de Avalon";8.53;9.04;187;"https://ludopedia.com.br/jogo/tainted-grail-the-fall-of-avalon"
"62";"62º";"Tikal";8.53;8.62;1005;"https://ludopedia.com.br/jogo/tikal"
"63";"63º";"Hansa Teutonica: Big Box";8.53;8.88;268;"https://ludopedia.com.br/jogo/hansa-teutonica-big-box"
"64";"64º";"Marco Polo II: Ao Serviço do Khan";8.53;8.84;296;"https://ludopedia.com.br/jogo/marco-polo-ii-in-the-service-of-the-khan"
"65";"65º";"Arkham Horror: The Card Game (Revised Edition)";8.52;8.93;232;"https://ludopedia.com.br/jogo/arkham-horror-the-card-game-revised-edition"
"66";"66º";"Stone Age";8.52;8.56;2384;"https://ludopedia.com.br/jogo/stone-age"
"67";"67º";"Power Grid";8.52;8.57;1805;"https://ludopedia.com.br/jogo/power-grid"
"68";"68º";"Ticket to Ride: Europa - 15 Anos";8.5;8.92;225;"https://ludopedia.com.br/jogo/ticket-to-ride-europe-15th-anniversary"
"69";"69º";"El Grande: Big Box";8.5;8.78;328;"https://ludopedia.com.br/jogo/el-grande-big-box"
"70";"70º";"Dominant Species";8.49;8.71;431;"https://ludopedia.com.br/jogo/dominant-species"
"71";"71º";"O Senhor dos Anéis: Card Game (Revised Core Set)";8.49;9.09;155;"https://ludopedia.com.br/jogo/the-lord-of-the-rings-the-card-game-revised-core-set"
"72";"72º";"The Thing: The Boardgame";8.49;8.94;203;"https://ludopedia.com.br/jogo/the-thing-the-boardgame"
"73";"73º";"Agricola";8.48;8.55;1366;"https://ludopedia.com.br/jogo/agricola"
"74";"74º";"Orléans";8.48;8.59;906;"https://ludopedia.com.br/jogo/orleans"
"75";"75º";"7 Wonders";8.48;8.5;3554;"https://ludopedia.com.br/jogo/7-wonders"
"76";"76º";"Grand Austria Hotel";8.47;8.59;744;"https://ludopedia.com.br/jogo/grand-austria-hotel"
"77";"77º";"The Gallerist";8.46;8.59;712;"https://ludopedia.com.br/jogo/the-gallerist"
"78";"78º";"Eldritch Horror";8.45;8.49;2755;"https://ludopedia.com.br/jogo/eldritch-horror"
"79";"79º";"Arcadia Quest: Inferno";8.45;8.81;255;"https://ludopedia.com.br/jogo/arcadia-quest-inferno"
"80";"80º";"Rising Sun";8.45;8.55;907;"https://ludopedia.com.br/jogo/rising-sun"
"81";"81º";"Carnegie";8.43;8.79;252;"https://ludopedia.com.br/jogo/carnegie"
"82";"82º";"Russian Railroads";8.43;8.58;627;"https://ludopedia.com.br/jogo/russian-railroads"
"83";"83º";"Ilha dos Dinossauros";8.43;8.6;558;"https://ludopedia.com.br/jogo/dinosaur-island"
"84";"84º";"Arkham Horror: The Card Game";8.42;8.81;236;"https://ludopedia.com.br/jogo/arkham-horror-the-card-game"
"85";"85º";"Ark Nova";8.42;8.68;345;"https://ludopedia.com.br/jogo/ark-nova"
"86";"86º";"Alquimistas";8.41;8.5;1093;"https://ludopedia.com.br/jogo/alchemists"
"87";"87º";"Eclipse: O Segundo Despertar da Galáxia";8.41;9.06;139;"https://ludopedia.com.br/jogo/eclipse-second-dawn-for-the-galaxy"
"88";"88º";"Cascadia";8.4;8.6;456;"https://ludopedia.com.br/jogo/cascadia"
"89";"89º";"Cthulhu: Death May Die";8.4;8.76;247;"https://ludopedia.com.br/jogo/cthulhu-death-may-die"
"90";"90º";"O Bom do Videogame";8.4;9.1;128;"https://ludopedia.com.br/jogo/o-bom-do-videogame"
"91";"91º";"Food Chain Magnate";8.4;8.65;355;"https://ludopedia.com.br/jogo/food-chain-magnate"
"92";"92º";"Star Wars: Orla Exterior";8.38;8.6;397;"https://ludopedia.com.br/jogo/star-wars-outer-rim"
"93";"93º";"Ticket to Ride";8.38;8.41;2609;"https://ludopedia.com.br/jogo/ticket-to-ride"
"94";"94º";"Village";8.37;8.46;1026;"https://ludopedia.com.br/jogo/village"
"95";"95º";"Battlestar Galactica: The Board Game";8.37;8.51;613;"https://ludopedia.com.br/jogo/battlestar-galactica-the-board-game"
"96";"96º";"Western Legends";8.37;8.57;436;"https://ludopedia.com.br/jogo/western-legends"
"97";"97º";"Eclipse";8.36;8.54;503;"https://ludopedia.com.br/jogo/eclipse"
"98";"98º";"Arcadia Quest";8.36;8.44;1160;"https://ludopedia.com.br/jogo/arcadia-quest"
"99";"99º";"The Red Cathedral";8.35;8.56;416;"https://ludopedia.com.br/jogo/the-red-cathedral"
"100";"100º";"Paladinos do Reino Ocidental";8.35;8.57;393;"https://ludopedia.com.br/jogo/paladins-of-the-west-kingdom"
"101";"101º";"Splendor: Duel";8.35;8.91;156;"https://ludopedia.com.br/jogo/splendor-duel"
"102";"102º";"Descent: Lendas da Escuridão";8.34;8.83;181;"https://ludopedia.com.br/jogo/descent-legends-of-the-dark"
"103";"103º";"Carcassonne Plus";8.34;8.7;244;"https://ludopedia.com.br/jogo/carcassonne-big-box-6"
"104";"104º";"Spartacus: Um Jogo de Sangue e Traições";8.34;8.43;928;"https://ludopedia.com.br/jogo/spartacus-a-game-of-blood-and-treachery"
"105";"105º";"Dominion (Segunda Edição)";8.33;8.49;571;"https://ludopedia.com.br/jogo/dominion-second-edition"
"106";"106º";"Star Wars: Imperial Assault";8.33;8.61;310;"https://ludopedia.com.br/jogo/star-wars-imperial-assault"
"107";"107º";"Dixit: Odyssey";8.33;8.38;1869;"https://ludopedia.com.br/jogo/dixit-odyssey"
"108";"108º";"Zombicide: Black Plague";8.33;8.39;1313;"https://ludopedia.com.br/jogo/zombicide-black-plague"
"109";"109º";"Splendor: Marvel";8.32;8.58;345;"https://ludopedia.com.br/jogo/splendor-marvel"
"110";"110º";"Cidades Submersas";8.32;8.52;433;"https://ludopedia.com.br/jogo/underwater-cities"
"111";"111º";"Ganges";8.32;8.47;585;"https://ludopedia.com.br/jogo/rajas-of-the-ganges"
"112";"112º";"Vinhos Deluxe Edition";8.32;8.78;187;"https://ludopedia.com.br/jogo/vinhos-deluxe-edition"
"113";"113º";"Pandemic";8.31;8.34;3181;"https://ludopedia.com.br/jogo/pandemic"
"114";"114º";"Xadrez";8.31;8.38;1247;"https://ludopedia.com.br/jogo/chess"
"115";"115º";"Lorenzo il Magnifico";8.31;8.45;640;"https://ludopedia.com.br/jogo/lorenzo-il-magnifico"
"116";"116º";"Dixit";8.31;8.34;3537;"https://ludopedia.com.br/jogo/dixit"
"117";"117º";"Carcassonne: Edição do 20° Aniversário";8.31;8.65;254;"https://ludopedia.com.br/jogo/carcassonne-20th-anniversary-edition"
"118";"118º";"Invasores do Mar do Norte";8.31;8.42;772;"https://ludopedia.com.br/jogo/raiders-of-the-north-sea"
"119";"119º";"Jaipur";8.31;8.36;1615;"https://ludopedia.com.br/jogo/jaipur"
"120";"120º";"Cyclades";8.31;8.37;1397;"https://ludopedia.com.br/jogo/cyclades"
"121";"121º";"Ticket to Ride: 10th Anniversary";8.3;8.62;271;"https://ludopedia.com.br/jogo/ticket-to-ride-10th-anniversary"
"122";"122º";"Bonfire";8.3;8.59;295;"https://ludopedia.com.br/jogo/bonfire"
"123";"123º";"Hive Pocket";8.3;8.54;345;"https://ludopedia.com.br/jogo/hive-pocket"
"124";"124º";"Descent: Journeys in the Dark (Second Edition)";8.29;8.43;603;"https://ludopedia.com.br/jogo/descent-journeys-in-the-dark-second-edition"
"125";"125º";"Arkham Horror (3ª Edição)";8.29;8.58;298;"https://ludopedia.com.br/jogo/arkham-horror-third-edition"
"126";"126º";"Trickerion: Legends of Illusion";8.28;8.66;228;"https://ludopedia.com.br/jogo/trickerion-legends-of-illusion"
"127";"127º";"Rococo: Deluxe Edition";8.28;9.0;118;"https://ludopedia.com.br/jogo/rococo-deluxe-edition"
"128";"128º";"Endeavor: Age of Sail";8.28;8.53;336;"https://ludopedia.com.br/jogo/endeavor-age-of-sail"
"129";"129º";"Pax Pamir (2ª Edição)";8.27;8.73;184;"https://ludopedia.com.br/jogo/pax-pamir-second-edition"
"130";"130º";"Brass";8.27;8.67;212;"https://ludopedia.com.br/jogo/brass"
"131";"131º";"Istanbul";8.27;8.33;1456;"https://ludopedia.com.br/jogo/istanbul"
"132";"132º";"Scout";8.27;8.67;212;"https://ludopedia.com.br/jogo/scout"
"133";"133º";"Marvel Comic Hunters";8.26;8.44;466;"https://ludopedia.com.br/jogo/marvel-comic-hunters"
"134";"134º";"Keep the Heroes Out!";8.26;8.91;130;"https://ludopedia.com.br/jogo/keep-the-heroes-out"
"135";"135º";"This War of Mine: The Board Game";8.26;8.45;456;"https://ludopedia.com.br/jogo/this-war-of-mine-the-board-game"
"136";"136º";"Le Havre";8.26;8.38;724;"https://ludopedia.com.br/jogo/le-havre"
"137";"137º";"The Godfather: Império Corleone";8.26;8.39;636;"https://ludopedia.com.br/jogo/the-godfather-corleone-s-empire"
"138";"138º";"Splendor";8.26;8.3;2007;"https://ludopedia.com.br/jogo/splendor"
"139";"139º";"Marvel Champions: The Card Game";8.26;8.87;137;"https://ludopedia.com.br/jogo/marvel-champions-the-card-game"
"140";"140º";"Zombicide: Invader";8.25;8.53;309;"https://ludopedia.com.br/jogo/zombicide-invader"
"141";"141º";"Takenoko";8.25;8.28;2598;"https://ludopedia.com.br/jogo/takenoko"
"142";"142º";"Tiny Epic Dungeons";8.25;8.87;135;"https://ludopedia.com.br/jogo/tiny-epic-dungeons"
"143";"143º";"Rococo";8.25;8.55;275;"https://ludopedia.com.br/jogo/rococo"
"144";"144º";"Zombicide: Green Horde";8.25;8.45;421;"https://ludopedia.com.br/jogo/zombicide-green-horde"
"145";"145º";"Patchwork";8.25;8.3;1424;"https://ludopedia.com.br/jogo/patchwork"
"146";"146º";"Keyflower";8.24;8.37;656;"https://ludopedia.com.br/jogo/keyflower"
"147";"147º";"Power Grid: Versão Energizada";8.24;8.81;149;"https://ludopedia.com.br/jogo/power-grid-recharged-edition"
"148";"148º";"Troyes";8.24;8.41;494;"https://ludopedia.com.br/jogo/troyes"
"149";"149º";"A Guerra dos Tronos: Board Game";8.24;8.27;2432;"https://ludopedia.com.br/jogo/a-game-of-thrones-the-board-game-second-edition"
"150";"150º";"Terraforming Mars: Expedição Ares";8.24;8.53;289;"https://ludopedia.com.br/jogo/terraforming-mars-ares-expedition"
"151";"151º";"Luxor";8.23;8.34;789;"https://ludopedia.com.br/jogo/luxor"
"152";"152º";"The Quacks of Quedlinburg";8.23;8.58;240;"https://ludopedia.com.br/jogo/the-quacks-of-quedlinburg"
"153";"153º";"Kick-Ass: The Board Game";8.23;8.42;438;"https://ludopedia.com.br/jogo/kick-ass-the-board-game"
"154";"154º";"Blood Rage";8.22;8.27;1695;"https://ludopedia.com.br/jogo/blood-rage"
"155";"155º";"O Senhor dos Anéis: Card Game";8.22;8.3;976;"https://ludopedia.com.br/jogo/the-lord-of-the-rings-the-card-game"
"156";"156º";"Calico";8.22;8.44;374;"https://ludopedia.com.br/jogo/calico"
"157";"157º";"Sword & Sorcery: Espíritos Imortais";8.22;8.49;308;"https://ludopedia.com.br/jogo/sword-sorcery-immortal-souls"
"158";"158º";"Carcassonne";8.22;8.24;3720;"https://ludopedia.com.br/jogo/carcassonne"
"159";"159º";"Twilight Imperium: Third Edition";8.21;8.54;252;"https://ludopedia.com.br/jogo/twilight-imperium-third-edition"
"160";"160º";"Lords of Hellas";8.21;8.43;371;"https://ludopedia.com.br/jogo/lords-of-hellas"
"161";"161º";"Sagrada";8.21;8.26;1438;"https://ludopedia.com.br/jogo/sagrada"
"162";"162º";"Luna Maris";8.2;8.78;143;"https://ludopedia.com.br/jogo/luna-maris"
"163";"163º";"Race for the Galaxy";8.2;8.26;1397;"https://ludopedia.com.br/jogo/race-for-the-galaxy"
"164";"164º";"Catan: O Jogo";8.2;8.22;3998;"https://ludopedia.com.br/jogo/catan-the-settlers-of-catan"
"165";"165º";"Azul: Jardim da Rainha";8.19;8.72;157;"https://ludopedia.com.br/jogo/azul-queen-s-garden"
"166";"166º";"Bruxelles 1893";8.19;8.58;211;"https://ludopedia.com.br/jogo/bruxelles-1893"
"167";"167º";"The Castles of Burgundy: Alea 20th Anniversary Edition";8.19;9.04;96;"https://ludopedia.com.br/jogo/the-castles-of-burgundy-alea-20th-anniversary-edition"
"168";"168º";"Marvel United: X-Men";8.19;8.67;169;"https://ludopedia.com.br/jogo/marvel-united-x-men"
"169";"169º";"Pandemic: O Reino de Cthulhu";8.19;8.29;787;"https://ludopedia.com.br/jogo/pandemic-reign-of-cthulhu"
"170";"170º";"Marvel United";8.18;8.46;291;"https://ludopedia.com.br/jogo/marvel-united"
"171";"171º";"Tigris & Euphrates";8.18;8.3;678;"https://ludopedia.com.br/jogo/tigris-euphrates"
"172";"172º";"Kingdom Death: Monster";8.18;9.11;87;"https://ludopedia.com.br/jogo/kingdom-death-monster"
"173";"173º";"Hansa Teutonica";8.18;8.44;310;"https://ludopedia.com.br/jogo/hansa-teutonica"
"174";"174º";"Dead of Winter: Um Jogo de Encruzilhadas";8.17;8.22;1582;"https://ludopedia.com.br/jogo/dead-of-winter-a-crossroads-game"
"175";"175º";"Kanban: Driver's Edition";8.17;8.44;307;"https://ludopedia.com.br/jogo/kanban-driver-s-edition"
"176";"176º";"Magic: The Gathering";8.17;8.24;1174;"https://ludopedia.com.br/jogo/magic-the-gathering"
"177";"177º";"Dead of Winter: A Noite Sem Fim";8.17;8.3;628;"https://ludopedia.com.br/jogo/dead-of-winter-the-long-night"
"178";"178º";"Conquistadores de Midgard";8.17;8.4;353;"https://ludopedia.com.br/jogo/reavers-of-midgard"
"179";"179º";"Código Secreto";8.17;8.21;1752;"https://ludopedia.com.br/jogo/codenames"
"180";"180º";"Camel Up: 2ª Edição";8.17;8.31;577;"https://ludopedia.com.br/jogo/camel-up-second-edition"
"181";"181º";"El Grande";8.17;8.41;330;"https://ludopedia.com.br/jogo/el-grande"
"182";"182º";"Praga Caput Regni";8.16;8.66;165;"https://ludopedia.com.br/jogo/praga-caput-regni"
"183";"183º";"For the Quest";8.16;8.65;168;"https://ludopedia.com.br/jogo/for-the-quest"
"184";"184º";"Azul: Vitrais de Sintra";8.16;8.29;618;"https://ludopedia.com.br/jogo/azul-stained-glass-of-sintra"
"185";"185º";"Memoir ‘44";8.15;8.37;366;"https://ludopedia.com.br/jogo/memoir-44"
"186";"186º";"Clash of Cultures";8.15;8.54;202;"https://ludopedia.com.br/jogo/clash-of-cultures"
"187";"187º";"Bora Bora";8.15;8.43;284;"https://ludopedia.com.br/jogo/bora-bora"
"188";"188º";"Dixit 2º Edição";8.15;8.61;173;"https://ludopedia.com.br/jogo/dixit-second-edition"
"189";"189º";"Arquitetos do Reino Ocidental";8.14;8.27;644;"https://ludopedia.com.br/jogo/architects-of-the-west-kingdom"
"190";"190º";"Mexica";8.14;8.26;698;"https://ludopedia.com.br/jogo/mexica"
"191";"191º";"Dominion";8.13;8.22;901;"https://ludopedia.com.br/jogo/dominion"
"192";"192º";"Kemet";8.13;8.24;790;"https://ludopedia.com.br/jogo/kemet"
"193";"193º";"Arena: The Contest";8.13;8.65;153;"https://ludopedia.com.br/jogo/arena-the-contest"
"194";"194º";"Railways of the World";8.13;8.5;215;"https://ludopedia.com.br/jogo/railways-of-the-world"
"195";"195º";"Android: Netrunner - Revised Edition";8.12;8.4;290;"https://ludopedia.com.br/jogo/android-netrunner-revised-edition"
"196";"196º";"Masmorra: Dungeons of Arcadia";8.12;8.38;302;"https://ludopedia.com.br/jogo/masmorra-dungeons-of-arcadia"
"197";"197º";"A Ilha dos Gatos";8.12;8.41;280;"https://ludopedia.com.br/jogo/the-isle-of-cats"
"198";"198º";"Abstratus";8.12;8.35;345;"https://ludopedia.com.br/jogo/abstratus"
"199";"199º";"Oh My Goods!";8.12;8.18;1285;"https://ludopedia.com.br/jogo/oh-my-goods"
"200";"200º";"Merchants & Marauders";8.12;8.22;745;"https://ludopedia.com.br/jogo/merchants-marauders"
"201";"201º";"Kingdomino";8.12;8.15;2168;"https://ludopedia.com.br/jogo/kingdomino"
"202";"202º";"Bitoku";8.12;8.75;125;"https://ludopedia.com.br/jogo/bitoku"
"203";"203º";"Caylus";8.11;8.28;491;"https://ludopedia.com.br/jogo/caylus"
"204";"204º";"Madeira";8.11;8.61;158;"https://ludopedia.com.br/jogo/madeira"
"205";"205º";"The Resistance";8.11;8.14;3034;"https://ludopedia.com.br/jogo/the-resistance"
"206";"206º";"Cartógrafos";8.11;8.19;948;"https://ludopedia.com.br/jogo/cartographers-a-roll-player-tale"
"207";"207º";"Santorini";8.11;8.16;1453;"https://ludopedia.com.br/jogo/santorini"
"208";"208º";"Pan Am";8.11;8.53;187;"https://ludopedia.com.br/jogo/pan-am"
"209";"209º";"CO2: Segunda Chance";8.11;8.37;298;"https://ludopedia.com.br/jogo/co-segunda-chance"
"210";"210º";"Dungeon Petz";8.1;8.32;364;"https://ludopedia.com.br/jogo/dungeon-petz"
"211";"211º";"As Tabernas do Vale Profundo";8.1;8.35;313;"https://ludopedia.com.br/jogo/the-taverns-of-tiefenthal"
"212";"212º";"Tiny Epic Dinosaurs";8.1;8.4;264;"https://ludopedia.com.br/jogo/tiny-epic-dinosaurs"
"213";"213º";"Yokohama";8.1;8.38;280;"https://ludopedia.com.br/jogo/yokohama"
"214";"214º";"Piratas! (3ª Edição)";8.1;8.29;415;"https://ludopedia.com.br/jogo/piratas-3-edicao"
"215";"215º";"Os Desejos do Sultão";8.1;8.74;122;"https://ludopedia.com.br/jogo/os-desejos-do-sultao"
"216";"216º";"Campeões de Midgard ";8.1;8.35;311;"https://ludopedia.com.br/jogo/champions-of-midgard"
"217";"217º";"Hallertau";8.1;8.41;251;"https://ludopedia.com.br/jogo/hallertau"
"218";"218º";"Kemet: Blood and Sand";8.1;8.69;132;"https://ludopedia.com.br/jogo/kemet-blood-and-sand"
"219";"219º";"Star Wars: X-Wing Miniatures Game";8.1;8.18;908;"https://ludopedia.com.br/jogo/star-wars-x-wing-miniatures-game"
"220";"220º";"Flamecraft";8.09;8.38;270;"https://ludopedia.com.br/jogo/flamecraft"
"221";"221º";"Ritos Ancestrais";8.09;10.0;41;"https://ludopedia.com.br/jogo/ritos-ancestrais"
"222";"222º";"Cryptid";8.09;8.24;532;"https://ludopedia.com.br/jogo/cryptid"
"223";"223º";"Francis Drake";8.09;8.36;291;"https://ludopedia.com.br/jogo/francis-drake"
"224";"224º";"Coimbra";8.09;8.23;555;"https://ludopedia.com.br/jogo/coimbra"
"225";"225º";"Survive: Fuga de Atlântida!";8.09;8.15;1294;"https://ludopedia.com.br/jogo/survive-escape-from-atlantis"
"226";"226º";"Empires: Age of Discovery";8.09;8.57;160;"https://ludopedia.com.br/jogo/empires-age-of-discovery"
"227";"227º";"Dungeon Lords";8.08;8.4;245;"https://ludopedia.com.br/jogo/dungeon-lords"
"228";"228º";"Geekmon Capture";8.08;9.77;46;"https://ludopedia.com.br/jogo/geekmon-capture"
"229";"229º";"Merlin";8.08;8.29;363;"https://ludopedia.com.br/jogo/merlin"
"230";"230º";"Ticket to Ride: Trilhos e Velas";8.08;8.59;151;"https://ludopedia.com.br/jogo/ticket-to-ride-rails-sails"
"231";"231º";"Age of Steam";8.08;8.64;137;"https://ludopedia.com.br/jogo/age-of-steam"
"232";"232º";"Ethnos";8.07;8.21;538;"https://ludopedia.com.br/jogo/ethnos"
"233";"233º";"Telestrations";8.06;8.42;217;"https://ludopedia.com.br/jogo/telestrations-passa-o-desenho"
"234";"234º";"Quartz";8.06;8.11;1612;"https://ludopedia.com.br/jogo/quartz"
"235";"235º";"Tekhenu: Obelisco do Sol";8.06;8.43;205;"https://ludopedia.com.br/jogo/tekhenu-obelisk-of-the-sun"
"236";"236º";"Valeria: Card Kingdoms";8.05;8.27;364;"https://ludopedia.com.br/jogo/valeria-card-kingdoms"
"237";"237º";"Lacrimosa";8.05;8.66;126;"https://ludopedia.com.br/jogo/lacrimosa"
"238";"238º";"Exploding Kittens: Para a Galera";8.05;8.4;220;"https://ludopedia.com.br/jogo/exploding-kittens-party-pack"
"239";"239º";"Imperial 2030";8.05;8.27;344;"https://ludopedia.com.br/jogo/imperial-2030"
"240";"240º";"Bunny Kingdom";8.05;8.31;288;"https://ludopedia.com.br/jogo/bunny-kingdom"
"241";"241º";"Triora: Cidade das Bruxas";8.04;8.42;202;"https://ludopedia.com.br/jogo/triora-cidade-das-bruxas"
"242";"242º";"The Quest for El Dorado";8.04;8.25;355;"https://ludopedia.com.br/jogo/the-quest-for-el-dorado"
"243";"243º";"Imperial Settlers: A Ascensão de um Império";8.04;8.12;893;"https://ludopedia.com.br/jogo/imperial-settlers"
"244";"244º";"A Tripulação";8.03;8.19;497;"https://ludopedia.com.br/jogo/the-crew-the-quest-for-planet-nine"
"245";"245º";"Taco Gato Cabra Queijo Pizza";8.03;8.09;1375;"https://ludopedia.com.br/jogo/taco-cat-goat-cheese-pizza"
