"id";"gameRank";"gameName";"notaRank";"notaMedia";"qtNotas";"url"
"1";"1º";"Gloomhaven";9.02;9.16;810;"https://ludopedia.com.br/jogo/gloomhaven"
"2";"2º";"Projeto Gaia";9.01;9.11;1102;"https://ludopedia.com.br/jogo/gaia-project"
"3";"3º";"Terraforming Mars";9.0;9.04;2623;"https://ludopedia.com.br/jogo/terraforming-mars"
"4";"4º";"Terra Mystica";9.0;9.05;2347;"https://ludopedia.com.br/jogo/terra-mystica"
"5";"5º";"Brass: Birmingham";8.99;9.13;783;"https://ludopedia.com.br/jogo/brass-birmingham"
"6";"6º";"Brass: Lancashire";8.97;9.17;528;"https://ludopedia.com.br/jogo/brass-lancashire"
"7";"7º";"Twilight Imperium (Quarta Edição)";8.92;9.14;473;"https://ludopedia.com.br/jogo/twilight-imperium-fourth-edition"
"8";"8º";"Mage Knight: Edição Definitiva";8.89;9.17;385;"https://ludopedia.com.br/jogo/mage-knight-ultimate-edition"
"9";"9º";"Star Wars: Rebellion";8.88;9.02;739;"https://ludopedia.com.br/jogo/star-wars-rebellion"
"10";"10º";"7 Wonders Duel";8.87;8.91;2604;"https://ludopedia.com.br/jogo/7-wonders-duel"
"11";"11º";"Great Western Trail";8.86;8.94;1356;"https://ludopedia.com.br/jogo/great-western-trail"
"12";"12º";"The Castles of Burgundy";8.85;8.91;1753;"https://ludopedia.com.br/jogo/the-castles-of-burgundy"
"13";"13º";"Puerto Rico";8.85;8.88;3119;"https://ludopedia.com.br/jogo/puerto-rico"
"14";"14º";"Clãs da Caledônia";8.84;8.94;1083;"https://ludopedia.com.br/jogo/clans-of-caledonia"
"15";"15º";"O Senhor dos Anéis: Jornadas na Terra Média";8.83;8.96;774;"https://ludopedia.com.br/jogo/the-lord-of-the-rings-journeys-in-middle-earth"
"16";"16º";"Twilight Struggle";8.8;8.89;1091;"https://ludopedia.com.br/jogo/twilight-struggle"
"17";"17º";"Wingspan";8.79;8.86;1493;"https://ludopedia.com.br/jogo/wingspan"
"18";"18º";"Lisboa";8.78;8.94;670;"https://ludopedia.com.br/jogo/lisboa"
"19";"19º";"Um Banquete a Odin";8.77;8.9;779;"https://ludopedia.com.br/jogo/a-feast-for-odin"
"20";"20º";"Scythe";8.75;8.81;1601;"https://ludopedia.com.br/jogo/scythe"
"21";"21º";"Guerra do Anel (Segunda Edição)";8.74;8.93;516;"https://ludopedia.com.br/jogo/war-of-the-ring-second-edition"
"22";"22º";"Root";8.73;8.83;1001;"https://ludopedia.com.br/jogo/root"
"23";"23º";"Mansions of Madness (2ª Edição)";8.73;8.79;1623;"https://ludopedia.com.br/jogo/mansions-of-madness-second-edition"
"24";"24º";"Five Tribes";8.73;8.79;1653;"https://ludopedia.com.br/jogo/five-tribes"
"25";"25º";"Spirit Island";8.72;8.88;626;"https://ludopedia.com.br/jogo/spirit-island"
"26";"26º";"Through The Ages: Uma Nova História da Civilização";8.72;8.85;758;"https://ludopedia.com.br/jogo/through-the-ages-a-new-story-of-civilization"
"27";"27º";"Pandemic Legacy: 1ª Temporada";8.7;8.85;682;"https://ludopedia.com.br/jogo/pandemic-legacy-season-1"
"28";"28º";"Great Western Trail: 2ª Edição";8.69;9.33;155;"https://ludopedia.com.br/jogo/great-western-trail-second-edition"
"29";"29º";"Mage Knight Board Game";8.67;8.84;596;"https://ludopedia.com.br/jogo/mage-knight-board-game"
"30";"30º";"Brazil: Imperial";8.66;8.84;534;"https://ludopedia.com.br/jogo/brazil-imperial"
"31";"31º";"Barrage";8.66;8.91;380;"https://ludopedia.com.br/jogo/barrage"
"32";"32º";"As Ruínas Perdidas de Arnak";8.65;8.86;475;"https://ludopedia.com.br/jogo/lost-ruins-of-arnak"
"33";"33º";"Clank!: Um Deck Building de Aventura";8.64;8.74;1036;"https://ludopedia.com.br/jogo/clank-a-deck-building-adventure"
"34";"34º";"Azul";8.63;8.67;2810;"https://ludopedia.com.br/jogo/azul"
"35";"35º";"Caverna: The Cave Farmers";8.62;8.75;750;"https://ludopedia.com.br/jogo/caverna-the-cave-farmers"
"36";"36º";"Trajan";8.61;8.72;849;"https://ludopedia.com.br/jogo/trajan"
"37";"37º";"Teotihuacan: City of Gods";8.59;8.75;594;"https://ludopedia.com.br/jogo/teotihuacan-city-of-gods"
"38";"38º";"Viticulture - Edição Essencial";8.59;8.66;1355;"https://ludopedia.com.br/jogo/viticulture-essential-edition"
"39";"39º";"As Viagens de Marco Polo";8.59;8.66;1333;"https://ludopedia.com.br/jogo/the-voyages-of-marco-polo"
"40";"40º";"Ticket to Ride: Europa";8.58;8.63;2217;"https://ludopedia.com.br/jogo/ticket-to-ride-europe"
"41";"41º";"Maracaibo";8.58;8.8;428;"https://ludopedia.com.br/jogo/maracaibo"
"42";"42º";"Agricola (Edição Revisada)";8.57;8.69;816;"https://ludopedia.com.br/jogo/agricola-revised-edition"
"43";"43º";"La Granja";8.57;8.69;794;"https://ludopedia.com.br/jogo/la-granja"
"44";"44º";"Azul: Pavilhão de Verão";8.56;8.77;449;"https://ludopedia.com.br/jogo/azul-summer-pavilion"
"45";"45º";"Anachrony";8.56;8.83;340;"https://ludopedia.com.br/jogo/anachrony"
"46";"46º";"Everdell";8.56;8.71;599;"https://ludopedia.com.br/jogo/everdell"
"47";"47º";"Concordia";8.56;8.71;596;"https://ludopedia.com.br/jogo/concordia"
"48";"48º";"Mombasa";8.56;8.69;672;"https://ludopedia.com.br/jogo/mombasa"
"49";"49º";"Tzolk'in: O Calendário Maia";8.55;8.65;997;"https://ludopedia.com.br/jogo/tzolk-in-the-mayan-calendar"
"50";"50º";"Tiranos da Umbreterna";8.55;8.73;508;"https://ludopedia.com.br/jogo/tyrants-of-the-underdark"
"51";"51º";"Power Grid";8.55;8.6;1733;"https://ludopedia.com.br/jogo/power-grid"
"52";"52º";"Robinson Crusoé: Aventuras na Ilha Amaldiçoada";8.55;8.63;1170;"https://ludopedia.com.br/jogo/robinson-crusoe-adventures-on-the-cursed-island"
"53";"53º";"Lords of Waterdeep";8.54;8.61;1280;"https://ludopedia.com.br/jogo/lords-of-waterdeep"
"54";"54º";"Stone Age";8.54;8.58;2223;"https://ludopedia.com.br/jogo/stone-age"
"55";"55º";"Tikal";8.53;8.63;943;"https://ludopedia.com.br/jogo/tikal"
"56";"56º";"Clash of Cultures: Monumental Edition";8.53;9.09;165;"https://ludopedia.com.br/jogo/clash-of-cultures-monumental-edition"
"57";"57º";"Marco Polo II: Ao Serviço do Khan";8.53;8.9;243;"https://ludopedia.com.br/jogo/marco-polo-ii-im-auftrag-des-khan"
"58";"58º";"On Mars";8.51;9.07;163;"https://ludopedia.com.br/jogo/on-mars"
"59";"59º";"Tainted Grail: A Queda de Avalon";8.51;9.23;127;"https://ludopedia.com.br/jogo/tainted-grail-the-fall-of-avalon"
"60";"60º";"Agricola";8.5;8.56;1316;"https://ludopedia.com.br/jogo/agricola"
"61";"61º";"7 Wonders";8.49;8.52;3348;"https://ludopedia.com.br/jogo/7-wonders"
"62";"62º";"Ticket to Ride: Europa - 15 Anos";8.49;9.13;142;"https://ludopedia.com.br/jogo/ticket-to-ride-europe-15th-anniversary"
"63";"63º";"Arkham Horror: The Card Game";8.48;8.9;213;"https://ludopedia.com.br/jogo/arkham-horror-the-card-game"
"64";"64º";"Russian Railroads";8.47;8.63;586;"https://ludopedia.com.br/jogo/russian-railroads"
"65";"65º";"Orléans";8.47;8.58;830;"https://ludopedia.com.br/jogo/orleans"
"66";"66º";"Eldritch Horror";8.47;8.5;2594;"https://ludopedia.com.br/jogo/eldritch-horror"
"67";"67º";"Ilha dos Dinossauros";8.47;8.64;512;"https://ludopedia.com.br/jogo/dinosaur-island"
"68";"68º";"El Grande: Big Box";8.46;8.79;273;"https://ludopedia.com.br/jogo/el-grande-big-box"
"69";"69º";"Alquimistas";8.46;8.55;1009;"https://ludopedia.com.br/jogo/alchemists"
"70";"70º";"Rising Sun";8.45;8.56;807;"https://ludopedia.com.br/jogo/rising-sun"
"71";"71º";"Nemesis";8.45;8.68;398;"https://ludopedia.com.br/jogo/nemesis"
"72";"72º";"Arcadia Quest: Inferno";8.45;8.83;230;"https://ludopedia.com.br/jogo/arcadia-quest-inferno"
"73";"73º";"Grand Austria Hotel";8.44;8.57;692;"https://ludopedia.com.br/jogo/grand-austria-hotel"
"74";"74º";"Dominant Species";8.44;8.66;399;"https://ludopedia.com.br/jogo/dominant-species"
"75";"75º";"The Gallerist";8.41;8.54;677;"https://ludopedia.com.br/jogo/the-gallerist"
"76";"76º";"Hansa Teutonica: Big Box";8.41;8.92;175;"https://ludopedia.com.br/jogo/hansa-teutonica-big-box"
"77";"77º";"Carcassonne: Edição do 20° Aniversário";8.39;8.93;164;"https://ludopedia.com.br/jogo/carcassonne-20th-anniversary-edition"
"78";"78º";"Village";8.39;8.48;971;"https://ludopedia.com.br/jogo/village"
"79";"79º";"Ticket to Ride";8.38;8.42;2370;"https://ludopedia.com.br/jogo/ticket-to-ride"
"80";"80º";"Paladinos do Reino Ocidental";8.38;8.62;351;"https://ludopedia.com.br/jogo/paladins-of-the-west-kingdom"
"81";"81º";"Arcadia Quest";8.38;8.46;1094;"https://ludopedia.com.br/jogo/arcadia-quest"
"82";"82º";"Western Legends";8.37;8.6;376;"https://ludopedia.com.br/jogo/western-legends"
"83";"83º";"Battlestar Galactica: The Board Game";8.37;8.52;592;"https://ludopedia.com.br/jogo/battlestar-galactica-the-board-game"
"84";"84º";"Dominion (Segunda Edição)";8.37;8.53;522;"https://ludopedia.com.br/jogo/dominion-second-edition"
"85";"85º";"Gloomhaven: Presas do Leão";8.36;9.28;94;"https://ludopedia.com.br/jogo/gloomhaven-jaws-of-the-lion"
"86";"86º";"Arkham Horror (3ª Edição)";8.36;8.71;247;"https://ludopedia.com.br/jogo/arkham-horror-third-edition"
"87";"87º";"Dixit: Odyssey";8.36;8.41;1659;"https://ludopedia.com.br/jogo/dixit-odyssey"
"88";"88º";"Food Chain Magnate";8.35;8.63;304;"https://ludopedia.com.br/jogo/food-chain-magnate"
"89";"89º";"Lorenzo il Magnifico";8.35;8.49;596;"https://ludopedia.com.br/jogo/lorenzo-il-magnifico"
"90";"90º";"Eclipse";8.34;8.52;480;"https://ludopedia.com.br/jogo/eclipse"
"91";"91º";"Bonfire";8.34;8.71;232;"https://ludopedia.com.br/jogo/bonfire"
"92";"92º";"Cyclades";8.34;8.4;1338;"https://ludopedia.com.br/jogo/cyclades"
"93";"93º";"Ganges";8.34;8.5;534;"https://ludopedia.com.br/jogo/rajas-of-the-ganges"
"94";"94º";"Arkham Horror: The Card Game Revised Core Set";8.34;9.01;127;"https://ludopedia.com.br/jogo/arkham-horror-the-card-game-revised-core-set"
"95";"95º";"Star Wars: Imperial Assault";8.34;8.63;291;"https://ludopedia.com.br/jogo/star-wars-imperial-assault"
"96";"96º";"Spartacus: Um Jogo de Sangue e Traições";8.33;8.43;875;"https://ludopedia.com.br/jogo/spartacus-a-game-of-blood-and-treachery"
"97";"97º";"Pandemic";8.33;8.36;2885;"https://ludopedia.com.br/jogo/pandemic"
"98";"98º";"Ticket to Ride: 10th Anniversary";8.32;8.65;262;"https://ludopedia.com.br/jogo/ticket-to-ride-10th-anniversary"
"99";"99º";"Dixit";8.31;8.34;3239;"https://ludopedia.com.br/jogo/dixit"
"100";"100º";"Invasores do Mar do Norte";8.31;8.43;728;"https://ludopedia.com.br/jogo/raiders-of-the-north-sea"
"101";"101º";"Marvel Comic Hunters";8.31;8.53;383;"https://ludopedia.com.br/jogo/marvel-comic-hunters"
"102";"102º";"Cidades Submersas";8.31;8.54;362;"https://ludopedia.com.br/jogo/underwater-cities"
"103";"103º";"Descent: Journeys in the Dark (second edition)";8.3;8.45;588;"https://ludopedia.com.br/jogo/descent-journeys-in-the-dark-second-edition"
"104";"104º";"Zombicide: Black Plague";8.3;8.37;1195;"https://ludopedia.com.br/jogo/zombicide-black-plague"
"105";"105º";"Jaipur";8.3;8.36;1389;"https://ludopedia.com.br/jogo/jaipur"
"106";"106º";"Xadrez";8.29;8.37;1149;"https://ludopedia.com.br/jogo/xadrez"
"107";"107º";"Splendor: Marvel";8.29;8.68;214;"https://ludopedia.com.br/jogo/marvel-splendor"
"108";"108º";"Brass";8.29;8.69;208;"https://ludopedia.com.br/jogo/brass"
"109";"109º";"Endeavor: Age of Sail";8.29;8.55;313;"https://ludopedia.com.br/jogo/endeavor-age-of-sail"
"110";"110º";"Istanbul";8.28;8.34;1380;"https://ludopedia.com.br/jogo/istanbul"
"111";"111º";"The Red Cathedral";8.28;8.58;279;"https://ludopedia.com.br/jogo/the-red-cathedral"
"112";"112º";"Takenoko";8.27;8.3;2399;"https://ludopedia.com.br/jogo/takenoko"
"113";"113º";"Zombicide: Green Horde";8.27;8.5;360;"https://ludopedia.com.br/jogo/zombicide-green-horde"
"114";"114º";"A Guerra dos Tronos: Board Game";8.26;8.3;2311;"https://ludopedia.com.br/jogo/a-game-of-thrones-the-board-game-second-edition"
"115";"115º";"Sword & Sorcery: Espíritos Imortais";8.26;8.54;296;"https://ludopedia.com.br/jogo/sword-sorcery-immortal-souls"
"116";"116º";"The Godfather: Império Corleone";8.26;8.4;600;"https://ludopedia.com.br/jogo/the-godfather-corleone-s-empire"
"117";"117º";"Carnegie";8.26;8.91;127;"https://ludopedia.com.br/jogo/carnegie"
"118";"118º";"Lords of Hellas";8.26;8.5;334;"https://ludopedia.com.br/jogo/lords-of-hellas"
"119";"119º";"Cthulhu: Death May Die";8.25;8.71;180;"https://ludopedia.com.br/jogo/cthulhu-death-may-die"
"120";"120º";"Trickerion: Legends of Illusion";8.25;8.65;205;"https://ludopedia.com.br/jogo/trickerion-legends-of-illusion"
"121";"121º";"Splendor";8.25;8.3;1803;"https://ludopedia.com.br/jogo/splendor"
"122";"122º";"Kick-Ass: The Board Game";8.25;8.47;382;"https://ludopedia.com.br/jogo/kick-ass-the-board-game"
"123";"123º";"Keyflower";8.25;8.38;625;"https://ludopedia.com.br/jogo/keyflower"
"124";"124º";"Star Wars: Orla Exterior";8.25;8.56;265;"https://ludopedia.com.br/jogo/star-wars-outer-rim"
"125";"125º";"This War of Mine: The Board Game";8.25;8.45;408;"https://ludopedia.com.br/jogo/this-war-of-mine-the-board-game"
"126";"126º";"Luxor";8.25;8.37;680;"https://ludopedia.com.br/jogo/luxor"
"127";"127º";"Le Havre";8.25;8.37;687;"https://ludopedia.com.br/jogo/le-havre"
"128";"128º";"Rococo";8.25;8.56;264;"https://ludopedia.com.br/jogo/rococo"
"129";"129º";"Patchwork";8.24;8.3;1283;"https://ludopedia.com.br/jogo/patchwork"
"130";"130º";"Carcassonne Plus";8.24;8.68;185;"https://ludopedia.com.br/jogo/carcassonne-big-box-6"
"131";"131º";"Duna: Imperium";8.23;8.83;135;"https://ludopedia.com.br/jogo/dune-imperium"
"132";"132º";"Blood Rage";8.23;8.28;1614;"https://ludopedia.com.br/jogo/blood-rage"
"133";"133º";"Vinhos Deluxe Edition";8.22;8.76;152;"https://ludopedia.com.br/jogo/vinhos-deluxe-edition"
"134";"134º";"O Senhor dos Anéis: Card Game";8.22;8.31;934;"https://ludopedia.com.br/jogo/the-lord-of-the-rings-the-card-game"
"135";"135º";"Camel Up: 2ª Edição";8.22;8.4;448;"https://ludopedia.com.br/jogo/camel-up-second-edition"
"136";"136º";"Twilight Imperium (Third Edition)";8.22;8.55;242;"https://ludopedia.com.br/jogo/twilight-imperium-third-edition"
"137";"137º";"Sagrada";8.22;8.28;1333;"https://ludopedia.com.br/jogo/sagrada"
"138";"138º";"Troyes";8.22;8.4;449;"https://ludopedia.com.br/jogo/troyes"
"139";"139º";"Tigris & Euphrates";8.22;8.35;615;"https://ludopedia.com.br/jogo/tigris-euphrates"
"140";"140º";"Zombicide: Invader";8.21;8.56;229;"https://ludopedia.com.br/jogo/zombicide-invader"
"141";"141º";"Carcassonne";8.21;8.23;3462;"https://ludopedia.com.br/jogo/carcassonne"
"142";"142º";"7 Wonders: Segunda Edição";8.21;8.82;131;"https://ludopedia.com.br/jogo/7-wonders-second-edition"
"143";"143º";"Terraforming Mars: Expedição Ares";8.21;8.67;173;"https://ludopedia.com.br/jogo/terraforming-mars-ares-expedition"
"144";"144º";"Race for the Galaxy";8.21;8.27;1279;"https://ludopedia.com.br/jogo/race-for-the-galaxy"
"145";"145º";"Azul: Vitrais de Sintra";8.19;8.33;567;"https://ludopedia.com.br/jogo/azul-stained-glass-of-sintra"
"146";"146º";"Pandemic: O Reino de Cthulhu";8.19;8.3;709;"https://ludopedia.com.br/jogo/pandemic-reign-of-cthulhu"
"147";"147º";"Kanban: Driver's Edition";8.19;8.48;276;"https://ludopedia.com.br/jogo/kanban-driver-s-edition"
"148";"148º";"Bruxelles 1893";8.19;8.59;199;"https://ludopedia.com.br/jogo/bruxelles-1893"
"149";"149º";"CO2: Segunda Chance";8.19;8.48;269;"https://ludopedia.com.br/jogo/co-segunda-chance"
"150";"150º";"Piratas! (3ª Edição)";8.18;8.44;305;"https://ludopedia.com.br/jogo/piratas-3-edicao"
"151";"151º";"Arquitetos do Reino Ocidental";8.18;8.32;576;"https://ludopedia.com.br/jogo/architects-of-the-west-kingdom"
"152";"152º";"Hansa Teutonica";8.18;8.45;290;"https://ludopedia.com.br/jogo/hansa-teutonica"
"153";"153º";"Catan: O Jogo";8.17;8.2;3625;"https://ludopedia.com.br/jogo/the-settlers-of-catan"
"154";"154º";"Dead of Winter: Um Jogo de Encruzilhadas";8.17;8.22;1487;"https://ludopedia.com.br/jogo/dead-of-winter-a-crossroads-game"
"155";"155º";"Dead of Winter: A Noite Sem Fim";8.17;8.3;587;"https://ludopedia.com.br/jogo/dead-of-winter-the-long-night"
"156";"156º";"Cartógrafos";8.17;8.26;813;"https://ludopedia.com.br/jogo/cartographers-a-roll-player-tale"
"157";"157º";"Luna Maris";8.17;9.09;85;"https://ludopedia.com.br/jogo/luna-maris"
"158";"158º";"Mexica";8.16;8.28;651;"https://ludopedia.com.br/jogo/mexica"
"159";"159º";"Kemet";8.16;8.26;769;"https://ludopedia.com.br/jogo/kemet"
"160";"160º";"Zombicide: 2ª Edição";8.16;8.77;128;"https://ludopedia.com.br/jogo/zombicide-2nd-edition"
"161";"161º";"Conquistadores de Midgard";8.15;8.42;299;"https://ludopedia.com.br/jogo/reavers-of-midgard"
"162";"162º";"Código Secreto";8.15;8.2;1553;"https://ludopedia.com.br/jogo/codenames"
"163";"163º";"Caylus";8.15;8.31;470;"https://ludopedia.com.br/jogo/caylus"
"164";"164º";"Clash of Cultures";8.15;8.55;194;"https://ludopedia.com.br/jogo/clash-of-cultures"
"165";"165º";"Os Desejos do Sultão";8.15;9.02;89;"https://ludopedia.com.br/jogo/os-desejos-do-sultao"
"166";"166º";"Dominion";8.15;8.24;851;"https://ludopedia.com.br/jogo/dominion"
"167";"167º";"Santorini";8.14;8.2;1296;"https://ludopedia.com.br/jogo/santorini"
"168";"168º";"Kingdomino";8.14;8.18;1950;"https://ludopedia.com.br/jogo/kingdomino"
"169";"169º";"Kingdom Death: Monster";8.14;9.08;82;"https://ludopedia.com.br/jogo/kingdom-death-monster"
"170";"170º";"El Grande";8.14;8.4;297;"https://ludopedia.com.br/jogo/el-grande"
"171";"171º";"Magic: The Gathering";8.13;8.2;1113;"https://ludopedia.com.br/jogo/magic-the-gathering"
"172";"172º";"Memoir ‘44";8.13;8.36;338;"https://ludopedia.com.br/jogo/memoir-44"
"173";"173º";"Yokohama";8.13;8.42;270;"https://ludopedia.com.br/jogo/yokohama"
"174";"174º";"The Resistance";8.13;8.16;2769;"https://ludopedia.com.br/jogo/the-resistance"
"175";"175º";"Star Wars: X-Wing Miniatures Game";8.13;8.22;886;"https://ludopedia.com.br/jogo/star-wars-x-wing-miniatures-game"
"176";"176º";"Bora Bora";8.13;8.41;271;"https://ludopedia.com.br/jogo/bora-bora"
"177";"177º";"Railways of the World";8.13;8.52;197;"https://ludopedia.com.br/jogo/railways-of-the-world"
"178";"178º";"Android: Netrunner";8.12;8.39;281;"https://ludopedia.com.br/jogo/android-netrunner"
"179";"179º";"Francis Drake";8.12;8.41;266;"https://ludopedia.com.br/jogo/francis-drake"
"180";"180º";"Madeira";8.12;8.63;149;"https://ludopedia.com.br/jogo/madeira"
"181";"181º";"Coimbra";8.11;8.27;488;"https://ludopedia.com.br/jogo/coimbra"
"182";"182º";"The Quacks of Quedlinburg";8.11;8.58;165;"https://ludopedia.com.br/jogo/the-quacks-of-quedlinburg"
"183";"183º";"Dungeon Lords";8.11;8.46;223;"https://ludopedia.com.br/jogo/dungeon-lords"
"184";"184º";"Oh My Goods!";8.11;8.18;1150;"https://ludopedia.com.br/jogo/oh-my-goods"
"185";"185º";"Ultimate Railroads";8.11;9.18;72;"https://ludopedia.com.br/jogo/ultimate-railroads"
"186";"186º";"Merchants & Marauders";8.11;8.22;712;"https://ludopedia.com.br/jogo/merchants-marauders"
"187";"187º";"Taco Gato Cabra Queijo Pizza (Família Taco Gato)";8.1;8.18;960;"https://ludopedia.com.br/jogo/taco-cat-goat-cheese-pizza"
"188";"188º";"Cryptid";8.1;8.29;395;"https://ludopedia.com.br/jogo/cryptid"
"189";"189º";"Empires: Age of Discovery";8.1;8.6;152;"https://ludopedia.com.br/jogo/empires-age-of-discovery"
"190";"190º";"Campeões de Midgard ";8.09;8.35;294;"https://ludopedia.com.br/jogo/champions-of-midgard"
"191";"191º";"Calico";8.09;8.48;194;"https://ludopedia.com.br/jogo/calico"
"192";"192º";"Merlin";8.09;8.31;335;"https://ludopedia.com.br/jogo/merlin"
"193";"193º";"Broom Service";8.09;8.23;516;"https://ludopedia.com.br/jogo/broom-service"
"194";"194º";"Masmorra: Dungeons of Arcadia";8.08;8.42;222;"https://ludopedia.com.br/jogo/masmorra-dungeons-of-arcadia"
"195";"195º";"Survive: Fuga de Atlântida!";8.08;8.15;1198;"https://ludopedia.com.br/jogo/survive-escape-from-atlantis"
"196";"196º";"Ethnos";8.07;8.23;488;"https://ludopedia.com.br/jogo/ethnos"
"197";"197º";"Imperial Settlers: A Ascensão de um Império";8.07;8.16;852;"https://ludopedia.com.br/jogo/imperial-settlers"
"198";"198º";"Hive Pocket";8.07;8.48;185;"https://ludopedia.com.br/jogo/hive-pocket"
"199";"199º";"As Tavernas do Vale Profundo";8.07;8.36;256;"https://ludopedia.com.br/jogo/the-taverns-of-tiefenthal"
"200";"200º";"Tapestry";8.07;8.24;430;"https://ludopedia.com.br/jogo/tapestry"
"201";"201º";"Dungeon Petz";8.07;8.29;339;"https://ludopedia.com.br/jogo/dungeon-petz"
"202";"202º";"Abstratus";8.06;8.33;286;"https://ludopedia.com.br/jogo/abstratus"
"203";"203º";"Detective: O Jogo da Investigação Moderna";8.06;8.55;155;"https://ludopedia.com.br/jogo/detective-a-modern-crime-boardgame"
"204";"204º";"A Ilha dos Gatos";8.06;8.41;213;"https://ludopedia.com.br/jogo/the-isle-of-cats"
"205";"205º";"Pax Pamir (2ª Edição)";8.06;8.73;112;"https://ludopedia.com.br/jogo/pax-pamir-second-edition"
"206";"206º";"Grasse - Mestres Perfumistas";8.05;8.31;288;"https://ludopedia.com.br/jogo/grasse"
"207";"207º";"Ticket to Ride: Trilhos e Velas";8.05;8.62;132;"https://ludopedia.com.br/jogo/ticket-to-ride-rails-sails"
"208";"208º";"Century: Rota das Especiarias";8.05;8.18;564;"https://ludopedia.com.br/jogo/century-spice-road"
"209";"209º";"Valeria: Card Kingdoms";8.04;8.29;307;"https://ludopedia.com.br/jogo/valeria-card-kingdoms"
"210";"210º";"Rococo: Deluxe Edition";8.04;8.96;81;"https://ludopedia.com.br/jogo/rococo-deluxe-edition"
"211";"211º";"A Tripulação";8.04;8.24;377;"https://ludopedia.com.br/jogo/the-crew-the-quest-for-planet-nine"
"212";"212º";"Tiny Epic Dinosaurs";8.04;8.48;172;"https://ludopedia.com.br/jogo/tiny-epic-dinosaurs"
"213";"213º";"Bunny Kingdom";8.04;8.36;231;"https://ludopedia.com.br/jogo/bunny-kingdom"
"214";"214º";"Mansions of Madness";8.04;8.28;308;"https://ludopedia.com.br/jogo/mansions-of-madness"
"215";"215º";"Imperial 2030";8.04;8.28;307;"https://ludopedia.com.br/jogo/imperial-2030"
"216";"216º";"The Grizzled: Armistício";8.03;8.47;166;"https://ludopedia.com.br/jogo/the-grizzled-armistice-edition"
"217";"217º";"Pandemic Legacy: 2ª Temporada";8.03;8.65;120;"https://ludopedia.com.br/jogo/pandemic-legacy-season-2"
"218";"218º";"Quartz";8.03;8.08;1424;"https://ludopedia.com.br/jogo/quartz"
"219";"219º";"Marvel Champions: The Card Game";8.03;8.9;85;"https://ludopedia.com.br/jogo/marvel-champions-the-card-game"
"220";"220º";"Coup";8.03;8.04;3903;"https://ludopedia.com.br/jogo/coup"
"221";"221º";"Suburbia";8.02;8.15;589;"https://ludopedia.com.br/jogo/suburbia"
"222";"222º";"Alien Frontiers";8.02;8.21;382;"https://ludopedia.com.br/jogo/alien-frontiers"
"223";"223º";"The Castles of Burgundy: 20th Anniversary Edition";8.02;9.08;69;"https://ludopedia.com.br/jogo/the-castles-of-burgundy-20th-anniversary-edition"
"224";"224º";"King of Tokyo: Dark Edition";8.01;8.45;168;"https://ludopedia.com.br/jogo/king-of-tokyo-dark-edition"
"225";"225º";"Newton";8.01;8.21;361;"https://ludopedia.com.br/jogo/newton"
"226";"226º";"The Resistance: Avalon";8.01;8.17;475;"https://ludopedia.com.br/jogo/the-resistance-avalon"
"227";"227º";"O Senhor dos Anéis: Card Game (Revised Core Set)";8.01;9.21;61;"https://ludopedia.com.br/jogo/the-lord-of-the-rings-the-card-game-revised-core-set"
"228";"228º";"Potion Explosion";8.01;8.06;1385;"https://ludopedia.com.br/jogo/potion-explosion"
"229";"229º";"Gizmos";8.01;8.16;472;"https://ludopedia.com.br/jogo/gizmos"
"230";"230º";"Kingsburg (2ª Edição)";8.01;8.21;363;"https://ludopedia.com.br/jogo/kingsburg-second-edition"
"231";"231º";"The Quest for El Dorado";8.01;8.28;271;"https://ludopedia.com.br/jogo/the-quest-for-el-dorado"
"232";"232º";"Euphoria: Construindo uma Melhor Distopia";8.01;8.09;878;"https://ludopedia.com.br/jogo/euphoria-build-a-better-dystopia"
"233";"233º";"HeroQuest";8.01;8.15;504;"https://ludopedia.com.br/jogo/heroquest"
"234";"234º";"Runewars";8.0;8.43;172;"https://ludopedia.com.br/jogo/runewars"
"235";"235º";"Altiplano";8.0;8.18;419;"https://ludopedia.com.br/jogo/altiplano"
"236";"236º";"Santa Maria";8.0;8.19;386;"https://ludopedia.com.br/jogo/santa-maria"
"237";"237º";"Triora: Cidade das Bruxas";8.0;8.44;164;"https://ludopedia.com.br/jogo/triora-cidade-das-bruxas"
"238";"238º";"Love Letter (2ª Edição)";8.0;8.23;320;"https://ludopedia.com.br/jogo/love-letter-2019-edition"
"239";"239º";"Citadels (2ª Edição)";8.0;8.2;355;"https://ludopedia.com.br/jogo/citadels-2016-edition"
"240";"240º";"Alhambra";7.99;8.07;973;"https://ludopedia.com.br/jogo/alhambra"
"241";"241º";"Tiny Epic Galaxies";7.99;8.09;768;"https://ludopedia.com.br/jogo/tiny-epic-galaxies"
"242";"242º";"Secret Hitler";7.99;8.28;249;"https://ludopedia.com.br/jogo/secret-hitler"
"243";"243º";"Zombicide";7.99;8.01;2644;"https://ludopedia.com.br/jogo/zombicide"
"244";"244º";"Onitama";7.99;8.17;384;"https://ludopedia.com.br/jogo/onitama"
"245";"245º";"Nippon";7.98;8.58;121;"https://ludopedia.com.br/jogo/nippon"
"246";"246º";"Paper Dungeons: Um Jogo de Rabiscar Masmorras";7.98;8.28;242;"https://ludopedia.com.br/jogo/paper-dungeons-a-dungeon-scrawler-game"
