"id";"gameRank";"gameName";"notaRank";"notaMedia";"qtNotas";"url"
"28";"28º";"Mage Knight Board Game";8.67;8.83;588;"https://www.ludopedia.com.br/jogo/mage-knight-board-game"
"29";"29º";"Clank!: Um Deck Building de Aventura";8.63;8.73;977;"https://www.ludopedia.com.br/jogo/clank-a-deck-building-adventure"
"30";"30º";"Azul";8.63;8.66;2636;"https://www.ludopedia.com.br/jogo/azul"
"31";"31º";"As Viagens de Marco Polo";8.61;8.68;1306;"https://www.ludopedia.com.br/jogo/the-voyages-of-marco-polo"
"32";"32º";"Trajan";8.61;8.72;827;"https://www.ludopedia.com.br/jogo/trajan"
"33";"33º";"Viticulture - Edição Essencial";8.59;8.66;1290;"https://www.ludopedia.com.br/jogo/viticulture-essential-edition"
"34";"34º";"Ticket to Ride: Europa";8.57;8.62;2117;"https://www.ludopedia.com.br/jogo/ticket-to-ride-europe"
"35";"35º";"Teotihuacan: City of Gods";8.57;8.74;561;"https://www.ludopedia.com.br/jogo/teotihuacan-city-of-gods"
"36";"36º";"Caverna: The Cave Farmers";8.57;8.7;715;"https://www.ludopedia.com.br/jogo/caverna-the-cave-farmers"
"37";"37º";"Azul: Pavilhão de Verão";8.56;8.79;404;"https://www.ludopedia.com.br/jogo/azul-summer-pavilion"
"38";"38º";"Clash of Cultures: Monumental Edition";8.56;9.29;125;"https://www.ludopedia.com.br/jogo/clash-of-cultures-monumental-edition"
"39";"39º";"Mombasa";8.56;8.69;667;"https://www.ludopedia.com.br/jogo/mombasa"
"40";"40º";"Barrage";8.55;8.82;335;"https://www.ludopedia.com.br/jogo/barrage"
"41";"41º";"As Ruínas Perdidas de Arnak";8.55;8.81;346;"https://www.ludopedia.com.br/jogo/lost-ruins-of-arnak"
"42";"42º";"Tzolk'in: O Calendário Maia";8.55;8.64;969;"https://www.ludopedia.com.br/jogo/tzolk-in-the-mayan-calendar"
"43";"43º";"Brazil: Imperial";8.55;8.77;414;"https://www.ludopedia.com.br/jogo/brazil-imperial"
"44";"44º";"La Granja";8.55;8.67;754;"https://www.ludopedia.com.br/jogo/la-granja"
"45";"45º";"Tiranos da Umbreterna";8.55;8.74;476;"https://www.ludopedia.com.br/jogo/tyrants-of-the-underdark"
"46";"46º";"Concordia";8.54;8.7;581;"https://www.ludopedia.com.br/jogo/concordia"
"47";"47º";"Agricola (Edição Revisada)";8.54;8.66;794;"https://www.ludopedia.com.br/jogo/agricola-revised-edition"
"48";"48º";"Power Grid";8.53;8.59;1694;"https://www.ludopedia.com.br/jogo/power-grid"
"49";"49º";"Robinson Crusoé: Aventuras na Ilha Amaldiçoada ";8.53;8.61;1138;"https://www.ludopedia.com.br/jogo/robinson-crusoe-adventures-on-the-cursed-island"
"50";"50º";"Stone Age";8.53;8.57;2166;"https://www.ludopedia.com.br/jogo/stone-age"
"51";"51º";"Tikal";8.53;8.63;925;"https://www.ludopedia.com.br/jogo/tikal"
"52";"52º";"Lords of Waterdeep";8.53;8.6;1251;"https://www.ludopedia.com.br/jogo/lords-of-waterdeep"
"53";"53º";"Maracaibo";8.52;8.75;402;"https://www.ludopedia.com.br/jogo/maracaibo"
"54";"54º";"Agricola";8.51;8.57;1308;"https://www.ludopedia.com.br/jogo/agricola"
"55";"55º";"7 Wonders";8.49;8.52;3257;"https://www.ludopedia.com.br/jogo/7-wonders"
"56";"56º";"Russian Railroads";8.49;8.65;567;"https://www.ludopedia.com.br/jogo/russian-railroads"
"57";"57º";"Everdell";8.49;8.67;487;"https://www.ludopedia.com.br/jogo/everdell"
"58";"58º";"Marco Polo II: Ao Serviço do Khan";8.49;8.89;221;"https://www.ludopedia.com.br/jogo/marco-polo-ii-im-auftrag-des-khan"
"59";"59º";"Arkham Horror: The Card Game";8.48;8.92;203;"https://www.ludopedia.com.br/jogo/arkham-horror-the-card-game"
"60";"60º";"Ilha dos Dinossauros";8.48;8.66;497;"https://www.ludopedia.com.br/jogo/dinosaur-island"
"61";"61º";"Eldritch Horror";8.48;8.51;2532;"https://www.ludopedia.com.br/jogo/eldritch-horror"
"62";"62º";"Arcadia Quest: Inferno";8.47;8.85;228;"https://www.ludopedia.com.br/jogo/arcadia-quest-inferno"
"63";"63º";"Orléans";8.46;8.57;794;"https://www.ludopedia.com.br/jogo/orleans"
"64";"64º";"El Grande Big Box";8.45;8.79;258;"https://www.ludopedia.com.br/jogo/el-grande-big-box"
"65";"65º";"Alquimistas";8.44;8.53;984;"https://www.ludopedia.com.br/jogo/alchemists"
"66";"66º";"Rising Sun";8.44;8.55;774;"https://www.ludopedia.com.br/jogo/rising-sun"
"67";"67º";"Grand Austria Hotel";8.42;8.55;675;"https://www.ludopedia.com.br/jogo/grand-austria-hotel"
"68";"68º";"The Gallerist";8.42;8.55;661;"https://www.ludopedia.com.br/jogo/the-gallerist"
"69";"69º";"Dominant Species";8.42;8.64;391;"https://www.ludopedia.com.br/jogo/dominant-species"
"70";"70º";"Anachrony";8.41;8.75;253;"https://www.ludopedia.com.br/jogo/anachrony"
"71";"71º";"Village";8.4;8.48;957;"https://www.ludopedia.com.br/jogo/village"
"72";"72º";"On Mars";8.38;8.96;147;"https://www.ludopedia.com.br/jogo/on-mars"
"73";"73º";"Arcadia Quest";8.38;8.46;1077;"https://www.ludopedia.com.br/jogo/arcadia-quest"
"74";"74º";"Paladinos do Reino Ocidental";8.38;8.63;332;"https://www.ludopedia.com.br/jogo/paladins-of-the-west-kingdom"
"75";"75º";"Ticket to Ride";8.37;8.41;2288;"https://www.ludopedia.com.br/jogo/ticket-to-ride"
"76";"76º";"Battlestar Galactica: The Board Game";8.37;8.52;586;"https://www.ludopedia.com.br/jogo/battlestar-galactica-the-board-game"
"77";"77º";"Dixit: Odyssey";8.37;8.42;1577;"https://www.ludopedia.com.br/jogo/dixit-odyssey"
"78";"78º";"Tainted Grail: A Queda de Avalon";8.36;9.17;104;"https://www.ludopedia.com.br/jogo/tainted-grail-the-fall-of-avalon"
"79";"79º";"Bonfire";8.36;8.77;209;"https://www.ludopedia.com.br/jogo/bonfire"
"80";"80º";"Hansa Teutonica: Big Box";8.36;9.01;129;"https://www.ludopedia.com.br/jogo/hansa-teutonica-big-box"
"81";"81º";"Star Wars: Imperial Assault";8.35;8.64;288;"https://www.ludopedia.com.br/jogo/star-wars-imperial-assault"
"82";"82º";"Eclipse";8.35;8.53;474;"https://www.ludopedia.com.br/jogo/eclipse"
"83";"83º";"Lorenzo il Magnifico";8.35;8.49;579;"https://www.ludopedia.com.br/jogo/lorenzo-il-magnifico"
"84";"84º";"Cyclades";8.34;8.4;1321;"https://www.ludopedia.com.br/jogo/cyclades"
"85";"85º";"Dominion (Segunda Edição)";8.34;8.51;493;"https://www.ludopedia.com.br/jogo/dominion-second-edition"
"86";"86º";"Western Legends";8.33;8.58;341;"https://www.ludopedia.com.br/jogo/western-legends"
"87";"87º";"Marvel Comic Hunters";8.33;8.58;334;"https://www.ludopedia.com.br/jogo/marvel-comic-hunters"
"88";"88º";"Descent: Journeys in the Dark (second edition)";8.32;8.47;580;"https://www.ludopedia.com.br/jogo/descent-journeys-in-the-dark-second-edition"
"89";"89º";"Pandemic";8.32;8.35;2765;"https://www.ludopedia.com.br/jogo/pandemic"
"90";"90º";"Ganges";8.32;8.47;523;"https://www.ludopedia.com.br/jogo/rajas-of-the-ganges"
"91";"91º";"Dixit";8.31;8.34;3149;"https://www.ludopedia.com.br/jogo/dixit"
"92";"92º";"Arkham Horror (3ª Edição)";8.31;8.69;221;"https://www.ludopedia.com.br/jogo/arkham-horror-third-edition"
"93";"93º";"Spartacus: Um Jogo de Sangue e Traições";8.31;8.41;847;"https://www.ludopedia.com.br/jogo/spartacus-a-game-of-blood-and-treachery"
"94";"94º";"Invasores do Mar do Norte";8.31;8.42;716;"https://www.ludopedia.com.br/jogo/raiders-of-the-north-sea"
"95";"95º";"Istanbul";8.3;8.36;1350;"https://www.ludopedia.com.br/jogo/istanbul"
"96";"96º";"Food Chain Magnate";8.29;8.57;287;"https://www.ludopedia.com.br/jogo/food-chain-magnate"
"97";"97º";"The Red Cathedral";8.28;8.65;219;"https://www.ludopedia.com.br/jogo/the-red-cathedral"
"98";"98º";"Xadrez";8.28;8.35;1113;"https://www.ludopedia.com.br/jogo/xadrez"
"99";"99º";"Takenoko";8.28;8.31;2319;"https://www.ludopedia.com.br/jogo/takenoko"
"100";"100º";"Cidades Submersas";8.28;8.52;335;"https://www.ludopedia.com.br/jogo/underwater-cities"
"101";"101º";"Jaipur";8.27;8.34;1300;"https://www.ludopedia.com.br/jogo/jaipur"
"102";"102º";"Brass";8.27;8.67;202;"https://www.ludopedia.com.br/jogo/brass"
"103";"103º";"Zombicide: Black Plague";8.27;8.34;1160;"https://www.ludopedia.com.br/jogo/zombicide-black-plague"
"104";"104º";"Gloomhaven: Presas do Leão";8.27;9.31;78;"https://www.ludopedia.com.br/jogo/gloomhaven-jaws-of-the-lion"
"105";"105º";"Splendor";8.27;8.31;1717;"https://www.ludopedia.com.br/jogo/splendor"
"106";"106º";"A Guerra dos Tronos: Board Game";8.26;8.3;2242;"https://www.ludopedia.com.br/jogo/a-game-of-thrones-the-board-game-second-edition"
"107";"107º";"Zombicide: Green Horde";8.26;8.5;334;"https://www.ludopedia.com.br/jogo/zombicide-green-horde"
"108";"108º";"Keyflower";8.26;8.39;613;"https://www.ludopedia.com.br/jogo/keyflower"
"109";"109º";"Rococo";8.26;8.57;264;"https://www.ludopedia.com.br/jogo/rococo"
"110";"110º";"Nemesis";8.26;8.49;344;"https://www.ludopedia.com.br/jogo/nemesis"
"111";"111º";"Endeavor: Age of Sail";8.26;8.52;309;"https://www.ludopedia.com.br/jogo/endeavor-age-of-sail"
"112";"112º";"Ticket to Ride: 10th Anniversary";8.26;8.57;261;"https://www.ludopedia.com.br/jogo/ticket-to-ride-10th-anniversary"
"113";"113º";"Os Desejos do Sultão";8.25;9.26;80;"https://www.ludopedia.com.br/jogo/os-desejos-do-sultao"
"114";"114º";"Patchwork";8.25;8.32;1244;"https://www.ludopedia.com.br/jogo/patchwork"
"115";"115º";"Le Havre";8.25;8.37;670;"https://www.ludopedia.com.br/jogo/le-havre"
"116";"116º";"The Godfather: Império Corleone";8.25;8.39;573;"https://www.ludopedia.com.br/jogo/the-godfather-corleone-s-empire"
"117";"117º";"Kick-Ass: The Board Game";8.25;8.48;350;"https://www.ludopedia.com.br/jogo/kick-ass-the-board-game"
"118";"118º";"Star Wars: Orla Exterior";8.24;8.58;241;"https://www.ludopedia.com.br/jogo/star-wars-outer-rim"
"119";"119º";"Luxor";8.24;8.36;663;"https://www.ludopedia.com.br/jogo/luxor"
"120";"120º";"Tigris & Euphrates";8.24;8.38;587;"https://www.ludopedia.com.br/jogo/tigris-euphrates"
"121";"121º";"Lords of Hellas";8.24;8.49;318;"https://www.ludopedia.com.br/jogo/lords-of-hellas"
"122";"122º";"Sword & Sorcery: Espíritos Imortais";8.24;8.51;295;"https://www.ludopedia.com.br/jogo/sword-sorcery-immortal-souls"
"123";"123º";"Ticket to Ride: Europa - 15 Anos";8.24;8.92;117;"https://www.ludopedia.com.br/jogo/ticket-to-ride-europe-15th-anniversary"
"124";"124º";"Sagrada";8.23;8.29;1278;"https://www.ludopedia.com.br/jogo/sagrada"
"125";"125º";"Blood Rage";8.23;8.28;1568;"https://www.ludopedia.com.br/jogo/blood-rage"
"126";"126º";"This War of Mine: The Board Game";8.23;8.43;385;"https://www.ludopedia.com.br/jogo/this-war-of-mine-the-board-game"
"127";"127º";"Splendor: Marvel";8.23;8.67;179;"https://www.ludopedia.com.br/jogo/marvel-splendor"
"128";"128º";"Trickerion: Legends of Illusion";8.22;8.63;194;"https://www.ludopedia.com.br/jogo/trickerion-legends-of-illusion"
"129";"129º";"Bruxelles 1893";8.22;8.62;198;"https://www.ludopedia.com.br/jogo/bruxelles-1893"
"130";"130º";"Troyes";8.22;8.4;429;"https://www.ludopedia.com.br/jogo/troyes"
"131";"131º";"Race for the Galaxy";8.22;8.28;1224;"https://www.ludopedia.com.br/jogo/race-for-the-galaxy"
"132";"132º";"Kanban: Driver's Edition";8.21;8.51;262;"https://www.ludopedia.com.br/jogo/kanban-driver-s-edition"
"133";"133º";"Zombicide: Invader";8.21;8.6;203;"https://www.ludopedia.com.br/jogo/zombicide-invader"
"134";"134º";"O Senhor dos Anéis: Card Game";8.21;8.29;920;"https://www.ludopedia.com.br/jogo/the-lord-of-the-rings-the-card-game"
"135";"135º";"Carcassonne";8.21;8.23;3375;"https://www.ludopedia.com.br/jogo/carcassonne"
"136";"136º";"Carcassonne: Edição do 20° Aniversário";8.2;8.93;108;"https://www.ludopedia.com.br/jogo/carcassonne-20th-anniversary-edition"
"137";"137º";"Camel Up: 2ª Edição";8.2;8.41;386;"https://www.ludopedia.com.br/jogo/camel-up-second-edition"
"138";"138º";"Cthulhu: Death May Die";8.2;8.7;157;"https://www.ludopedia.com.br/jogo/cthulhu-death-may-die"
"139";"139º";"Arquitetos do Reino Ocidental";8.2;8.35;540;"https://www.ludopedia.com.br/jogo/architects-of-the-west-kingdom"
"140";"140º";"Conquistadores de Midgard";8.2;8.5;262;"https://www.ludopedia.com.br/jogo/reavers-of-midgard"
"141";"141º";"Hansa Teutonica";8.2;8.47;289;"https://www.ludopedia.com.br/jogo/hansa-teutonica"
"142";"142º";"Pandemic: O Reino de Cthulhu";8.19;8.31;666;"https://www.ludopedia.com.br/jogo/pandemic-reign-of-cthulhu"
"143";"143º";"Azul: Vitrais de Sintra";8.19;8.33;535;"https://www.ludopedia.com.br/jogo/azul-stained-glass-of-sintra"
"144";"144º";"Caylus";8.19;8.35;470;"https://www.ludopedia.com.br/jogo/caylus"
"145";"145º";"Cartógrafos";8.19;8.29;730;"https://www.ludopedia.com.br/jogo/cartographers-a-roll-player-tale"
"146";"146º";"CO2: Segunda Chance";8.19;8.49;254;"https://www.ludopedia.com.br/jogo/co-segunda-chance"
"147";"147º";"Carcassonne Plus";8.19;8.65;166;"https://www.ludopedia.com.br/jogo/carcassonne-big-box-6"
"148";"148º";"Piratas! (3ª Edição)";8.18;8.47;276;"https://www.ludopedia.com.br/jogo/piratas-3-edicao"
"149";"149º";"Vinhos Deluxe Edition";8.18;8.74;140;"https://www.ludopedia.com.br/jogo/vinhos-deluxe-edition"
"150";"150º";"Twilight Imperium (Third Edition)";8.18;8.51;237;"https://www.ludopedia.com.br/jogo/twilight-imperium-third-edition"
"151";"151º";"Dead of Winter: Um Jogo de Encruzilhadas";8.18;8.23;1458;"https://www.ludopedia.com.br/jogo/dead-of-winter-a-crossroads-game"
"152";"152º";"El Grande";8.18;8.45;290;"https://www.ludopedia.com.br/jogo/el-grande"
"153";"153º";"Mexica";8.17;8.3;630;"https://www.ludopedia.com.br/jogo/mexica"
"154";"154º";"Arkham Horror: The Card Game Revised Core Set";8.17;9.02;90;"https://www.ludopedia.com.br/jogo/arkham-horror-the-card-game-revised-core-set"
"155";"155º";"Catan: O Jogo";8.16;8.18;3496;"https://www.ludopedia.com.br/jogo/the-settlers-of-catan"
"156";"156º";"Santorini";8.16;8.22;1220;"https://www.ludopedia.com.br/jogo/santorini"
"157";"157º";"Dead of Winter: A Noite Sem Fim";8.16;8.3;572;"https://www.ludopedia.com.br/jogo/dead-of-winter-the-long-night"
"158";"158º";"Kemet";8.16;8.26;761;"https://www.ludopedia.com.br/jogo/kemet"
"159";"159º";"Bora Bora";8.16;8.44;269;"https://www.ludopedia.com.br/jogo/bora-bora"
"160";"160º";"Memoir ‘44";8.15;8.39;324;"https://www.ludopedia.com.br/jogo/memoir-44"
"161";"161º";"Kingdomino";8.15;8.19;1874;"https://www.ludopedia.com.br/jogo/kingdomino"
"162";"162º";"Dominion";8.15;8.24;837;"https://www.ludopedia.com.br/jogo/dominion"
"163";"163º";"Clash of Cultures";8.15;8.54;194;"https://www.ludopedia.com.br/jogo/clash-of-cultures"
"164";"164º";"The Resistance";8.14;8.17;2664;"https://www.ludopedia.com.br/jogo/the-resistance"
"165";"165º";"Código Secreto";8.14;8.19;1480;"https://www.ludopedia.com.br/jogo/codenames"
"166";"166º";"Coimbra";8.14;8.31;446;"https://www.ludopedia.com.br/jogo/coimbra"
"167";"167º";"Star Wars: X-Wing Miniatures Game";8.13;8.21;874;"https://www.ludopedia.com.br/jogo/star-wars-x-wing-miniatures-game"
"168";"168º";"Empires: Age of Discovery";8.13;8.65;146;"https://www.ludopedia.com.br/jogo/empires-age-of-discovery"
"169";"169º";"Francis Drake";8.13;8.42;255;"https://www.ludopedia.com.br/jogo/francis-drake"
"170";"170º";"Yokohama";8.13;8.41;263;"https://www.ludopedia.com.br/jogo/yokohama"
"171";"171º";"Magic: The Gathering";8.12;8.19;1080;"https://www.ludopedia.com.br/jogo/magic-the-gathering"
"172";"172º";"Merchants & Marauders";8.12;8.23;700;"https://www.ludopedia.com.br/jogo/merchants-marauders"
"173";"173º";"Duna: Imperium";8.12;8.86;102;"https://www.ludopedia.com.br/jogo/dune-imperium"
"174";"174º";"Campeões de Midgard ";8.12;8.39;283;"https://www.ludopedia.com.br/jogo/champions-of-midgard"
"175";"175º";"Dungeon Lords";8.11;8.46;220;"https://www.ludopedia.com.br/jogo/dungeon-lords"
"176";"176º";"Railways of the World";8.11;8.51;188;"https://www.ludopedia.com.br/jogo/railways-of-the-world"
"177";"177º";"Taco Gato Cabra Queijo Pizza";8.11;8.21;816;"https://www.ludopedia.com.br/jogo/taco-cat-goat-cheese-pizza"
"178";"178º";"Madeira";8.11;8.63;144;"https://www.ludopedia.com.br/jogo/madeira"
"179";"179º";"Cryptid";8.11;8.33;335;"https://www.ludopedia.com.br/jogo/cryptid"
"180";"180º";"Android: Netrunner";8.11;8.38;273;"https://www.ludopedia.com.br/jogo/android-netrunner"
"181";"181º";"Merlin";8.1;8.34;313;"https://www.ludopedia.com.br/jogo/merlin"
"182";"182º";"Oh My Goods!";8.1;8.17;1086;"https://www.ludopedia.com.br/jogo/oh-my-goods"
"183";"183º";"Detective: O Jogo da Investigação Moderna";8.1;8.64;136;"https://www.ludopedia.com.br/jogo/detective-a-modern-crime-boardgame"
"184";"184º";"Imperial Settlers: A Ascensão de um Império";8.08;8.17;835;"https://www.ludopedia.com.br/jogo/imperial-settlers"
"185";"185º";"A Ilha dos Gatos";8.08;8.47;189;"https://www.ludopedia.com.br/jogo/the-isle-of-cats"
"186";"186º";"Valeria: Card Kingdoms";8.07;8.32;290;"https://www.ludopedia.com.br/jogo/valeria-card-kingdoms"
"187";"187º";"Broom Service";8.07;8.22;482;"https://www.ludopedia.com.br/jogo/broom-service"
"188";"188º";"Ethnos";8.06;8.22;478;"https://www.ludopedia.com.br/jogo/ethnos"
"189";"189º";"Tapestry";8.06;8.24;397;"https://www.ludopedia.com.br/jogo/tapestry"
"190";"190º";"Ticket to Ride: Trilhos e Velas";8.06;8.66;122;"https://www.ludopedia.com.br/jogo/ticket-to-ride-rails-sails"
"191";"191º";"Dungeon Petz";8.06;8.28;332;"https://www.ludopedia.com.br/jogo/dungeon-petz"
"192";"192º";"Grasse - Mestres Perfumistas";8.06;8.32;280;"https://www.ludopedia.com.br/jogo/grasse"
"193";"193º";"Masmorra: Dungeons of Arcadia";8.05;8.43;193;"https://www.ludopedia.com.br/jogo/masmorra-dungeons-of-arcadia"
"194";"194º";"Abstratus";8.05;8.32;271;"https://www.ludopedia.com.br/jogo/abstratus"
"195";"195º";"Survive: Fuga de Atlântida!";8.05;8.12;1141;"https://www.ludopedia.com.br/jogo/survive-escape-from-atlantis"
"196";"196º";"Paper Dungeons: Um Jogo de Rabiscar Masmorras";8.05;8.4;208;"https://www.ludopedia.com.br/jogo/paper-dungeons-a-dungeon-scrawler-game"
"197";"197º";"Alien Frontiers";8.05;8.24;379;"https://www.ludopedia.com.br/jogo/alien-frontiers"
"198";"198º";"Kingdom Death: Monster";8.04;8.98;78;"https://www.ludopedia.com.br/jogo/kingdom-death-monster"
"199";"199º";"Mansions of Madness";8.03;8.27;309;"https://www.ludopedia.com.br/jogo/mansions-of-madness"
"200";"200º";"The Grizzled: Armistício";8.03;8.51;153;"https://www.ludopedia.com.br/jogo/the-grizzled-armistice-edition"
"201";"201º";"Newton";8.03;8.24;351;"https://www.ludopedia.com.br/jogo/newton"
"202";"202º";"Suburbia";8.03;8.16;586;"https://www.ludopedia.com.br/jogo/suburbia"
"203";"203º";"Coup";8.03;8.05;3717;"https://www.ludopedia.com.br/jogo/coup"
"204";"204º";"Altiplano";8.03;8.21;406;"https://www.ludopedia.com.br/jogo/altiplano"
"205";"205º";"Queendomino";8.03;8.17;506;"https://www.ludopedia.com.br/jogo/queendomino"
"206";"206º";"Quartz";8.02;8.08;1355;"https://www.ludopedia.com.br/jogo/quartz"
"207";"207º";"Runewars";8.02;8.44;171;"https://www.ludopedia.com.br/jogo/runewars"
"208";"208º";"The Resistance: Avalon";8.02;8.17;464;"https://www.ludopedia.com.br/jogo/the-resistance-avalon"
"209";"209º";"Santa Maria";8.02;8.21;375;"https://www.ludopedia.com.br/jogo/santa-maria"
"210";"210º";"Imperial 2030";8.02;8.26;295;"https://www.ludopedia.com.br/jogo/imperial-2030"
"211";"211º";"Century: Rota das Especiarias";8.02;8.15;543;"https://www.ludopedia.com.br/jogo/century-spice-road"
"212";"212º";"Citadels (2ª Edição)";8.01;8.24;322;"https://www.ludopedia.com.br/jogo/citadels-2016-edition"
"213";"213º";"Noctiluca";8.01;8.27;279;"https://www.ludopedia.com.br/jogo/noctiluca"
"214";"214º";"Hive Pocket";8.01;8.42;174;"https://www.ludopedia.com.br/jogo/hive-pocket"
"215";"215º";"A Tripulação";8.01;8.24;311;"https://www.ludopedia.com.br/jogo/the-crew-the-quest-for-planet-nine"
"216";"216º";"Pandemic Legacy: 2ª Temporada";8.01;8.65;113;"https://www.ludopedia.com.br/jogo/pandemic-legacy-season-2"
"217";"217º";"As Tabernas do Vale Profundo";8.01;8.33;228;"https://www.ludopedia.com.br/jogo/the-taverns-of-tiefenthal"
"218";"218º";"Tiny Epic Dinosaurs";8.01;8.54;134;"https://www.ludopedia.com.br/jogo/tiny-epic-dinosaurs"
"219";"219º";"Alhambra";8.01;8.08;949;"https://www.ludopedia.com.br/jogo/alhambra"
"220";"220º";"Gizmos";8.0;8.17;441;"https://www.ludopedia.com.br/jogo/gizmos"
"221";"221º";"Bunny Kingdom";8.0;8.34;215;"https://www.ludopedia.com.br/jogo/bunny-kingdom"
"222";"222º";"Potion Explosion";8.0;8.06;1335;"https://www.ludopedia.com.br/jogo/potion-explosion"
"223";"223º";"Euphoria: Construindo uma Melhor Distopia";8.0;8.09;866;"https://www.ludopedia.com.br/jogo/euphoria-build-a-better-dystopia"
"224";"224º";"T.I.M.E. Stories";8.0;8.42;169;"https://www.ludopedia.com.br/jogo/t-i-m-e-stories"
"225";"225º";"7 Wonders: Segunda Edição";8.0;8.87;82;"https://www.ludopedia.com.br/jogo/7-wonders-second-edition"
"226";"226º";"Kingsburg (2ª Edição)";8.0;8.2;352;"https://www.ludopedia.com.br/jogo/kingsburg-second-edition"
"227";"227º";"Lewis & Clark: A Expedição";8.0;8.2;356;"https://www.ludopedia.com.br/jogo/lewis-clark-the-expedition"
"228";"228º";"Secret Hitler";8.0;8.31;224;"https://www.ludopedia.com.br/jogo/secret-hitler"
"229";"229º";"Zombicide";7.99;8.02;2578;"https://www.ludopedia.com.br/jogo/zombicide"
"230";"230º";"Nippon";7.99;8.59;118;"https://www.ludopedia.com.br/jogo/nippon"
"231";"231º";"Viscondes do Reino Ocidental";7.99;8.51;136;"https://www.ludopedia.com.br/jogo/viscounts-of-the-west-kingdom"
"232";"232º";"HeroQuest";7.99;8.13;496;"https://www.ludopedia.com.br/jogo/heroquest"
"233";"233º";"King of Tokyo: Dark Edition";7.99;8.49;141;"https://www.ludopedia.com.br/jogo/king-of-tokyo-dark-edition"
"234";"234º";"Terraforming Mars: Expedição Ares";7.99;8.65;107;"https://www.ludopedia.com.br/jogo/terraforming-mars-ares-expedition"
"235";"235º";"The Quest for El Dorado";7.98;8.27;244;"https://www.ludopedia.com.br/jogo/the-quest-for-el-dorado"
"236";"236º";"Tiny Epic Galaxies";7.98;8.08;746;"https://www.ludopedia.com.br/jogo/tiny-epic-galaxies"
"237";"237º";"Triora: Cidade das Bruxas";7.98;8.45;149;"https://www.ludopedia.com.br/jogo/triora-cidade-das-bruxas"
"238";"238º";"Love Letter (2ª Edição)";7.98;8.24;272;"https://www.ludopedia.com.br/jogo/love-letter-2019-edition"
